1 2:12 3:2 5:1228 6:1 7:3 8:4 9:2 10:1 11:2 12:1 13:24 14:3 15:2 16:1 17:2 18:2 19:1 20:2
3 2:12 3:2 4:3 5:1297 6:1 7:3 8:3 9:4 10:1 11:4 12:1 13:23 14:3 15:1 16:1 17:3 18:2 19:1 20:2 21:1
4 2:24 3:2 4:3 5:1552 6:1 7:4 8:3 9:3 10:1 11:1 12:3 13:32 14:1 15:2 16:1 17:3 18:1 19:1 20:2 21:1
4 2:12 3:2 4:3 5:1963 6:1 7:4 8:4 9:3 10:1 11:2 12:3 13:31 14:3 15:1 16:2 17:4 18:1 19:2 20:2 21:1
4 2:24 3:2 4:3 5:3235 6:3 7:5 8:3 9:1 10:1 11:2 12:3 13:36 14:3 15:2 16:1 17:4 18:2 19:2 20:2 21:1
4 2:24 3:4 4:9 5:4139 6:2 7:3 8:3 9:3 10:1 11:3 12:2 13:27 14:3 15:2 16:2 17:2 18:2 19:2 20:2 21:1
2 2:12 3:4 4:1 5:1804 6:2 7:2 8:3 9:3 10:1 11:4 12:2 13:44 14:3 15:2 16:1 17:3 18:2 19:1 20:2 21:1
4 2:18 3:2 4:9 5:1950 6:1 7:4 8:4 9:3 10:1 11:1 12:3 13:34 14:2 15:2 16:2 17:3 18:2 19:2 20:2 21:1
4 2:48 3:3 4:3 5:12749 6:3 7:4 8:4 9:3 10:1 11:1 12:3 13:37 14:3 15:2 16:1 17:4 18:2 19:2 20:2 21:1
4 2:9 3:2 4:4 5:1236 6:1 7:2 8:1 9:2 10:1 11:4 12:1 13:23 14:3 15:1 16:1 17:3 18:2 19:2 20:2 21:1
4 2:18 3:4 5:1055 6:1 7:2 8:4 9:2 10:1 11:1 12:2 13:30 14:3 15:2 16:2 17:3 18:2 19:1 20:2 21:1
1 2:30 4:9 5:8072 6:5 7:2 8:2 9:3 10:1 11:3 12:3 13:25 14:1 15:2 16:3 17:3 18:2 19:1 20:2 21:1
4 2:30 3:4 4:3 5:2831 6:1 7:3 8:4 9:2 10:1 11:2 12:3 13:33 14:3 15:2 16:1 17:3 18:2 19:2 20:2 21:1
4 2:9 3:2 4:9 5:1449 6:1 7:4 8:3 9:2 10:1 11:2 12:3 13:27 14:3 15:2 16:2 17:3 18:2 19:1 20:2 21:1
4 2:36 3:2 4:9 5:5742 6:2 7:4 8:2 9:3 10:1 11:2 12:3 13:31 14:3 15:2 16:2 17:3 18:2 19:2 20:2 21:1
4 2:12 3:2 5:2390 6:5 7:5 8:4 9:3 10:1 11:3 12:3 13:50 14:3 15:2 16:1 17:3 18:2 19:2 20:2 21:1
4 2:24 3:2 4:3 5:3430 6:3 7:5 8:3 9:3 10:1 11:2 12:3 13:31 14:3 15:2 16:1 17:3 18:1 19:2 20:2 21:1
2 2:36 3:2 4:6 5:2273 6:1 7:4 8:3 9:3 10:1 11:1 12:3 13:32 14:3 15:2 16:2 17:3 18:1 19:1 20:2 21:1
3 2:21 3:2 5:2923 6:2 7:3 8:1 9:2 10:1 11:1 12:3 13:28 14:1 15:2 16:1 17:4 18:2 19:2 20:2 21:1
4 2:24 3:2 4:3 5:1901 6:2 7:3 8:4 9:3 10:1 11:4 12:3 13:29 14:3 15:1 16:1 17:4 18:2 19:2 20:2 21:1
2 2:36 3:2 4:6 5:3711 6:5 7:3 8:2 9:4 10:1 11:2 12:3 13:27 14:3 15:2 16:1 17:3 18:2 19:1 20:2 21:1
2 2:48 3:2 5:8487 6:5 7:4 8:1 9:2 10:1 11:2 12:3 13:24 14:3 15:2 16:1 17:3 18:2 19:1 20:2 21:1
4 2:24 3:2 5:2255 6:5 7:2 8:4 9:3 10:1 11:1 12:2 13:54 14:3 15:2 16:1 17:3 18:2 19:1 20:2 21:1
4 2:12 3:2 4:3 5:1262 6:1 7:3 8:3 9:3 10:1 11:2 12:3 13:25 14:3 15:2 16:1 17:3 18:2 19:1 20:2 21:1
4 2:33 3:4 4:1 5:7253 6:1 7:4 8:3 9:3 10:1 11:2 12:3 13:35 14:3 15:2 16:2 17:4 18:2 19:2 20:2 21:1
4 2:6 3:4 5:6761 6:1 7:4 8:1 9:3 10:1 11:3 12:4 13:45 14:3 15:2 16:2 17:4 18:1 19:2 20:2 21:1
4 2:18 3:4 4:2 5:1817 6:1 7:3 8:4 9:2 10:1 11:2 12:4 13:28 14:3 15:2 16:2 17:3 18:2 19:1 20:2 21:1
4 2:12 3:2 4:3 5:2141 6:2 7:4 8:3 9:3 10:1 11:1 12:4 13:35 14:3 15:2 16:1 17:3 18:2 19:1 20:2 21:1
4 2:48 3:1 4:9 5:3609 6:1 7:3 8:1 9:2 10:1 11:1 12:1 13:27 14:2 15:2 16:1 17:3 18:2 19:1 20:2 21:1
4 2:30 3:2 4:3 5:2333 6:3 7:5 8:4 9:3 10:1 11:2 12:3 13:30 14:1 15:2 16:1 17:4 18:2 19:1 20:2 21:1
4 2:28 3:1 4:1 5:7824 6:5 7:2 8:3 9:3 10:3 11:4 12:1 13:40 14:1 15:1 16:2 17:3 18:1 19:2 20:2 21:1
3 2:18 3:1 4:3 5:1445 6:5 7:4 8:4 9:3 10:1 11:4 12:3 13:49 14:1 15:2 16:1 17:2 18:2 19:1 20:2 21:1
1 2:24 3:2 4:2 5:7721 6:5 7:2 8:1 9:2 10:1 11:2 12:2 13:30 14:3 15:2 16:1 17:3 18:2 19:2 20:1 21:1
1 2:21 3:2 5:3763 6:5 7:4 8:2 9:3 10:2 11:2 12:1 13:24 14:3 15:2 16:1 17:2 18:2 19:1 20:1 21:1
2 2:18 3:2 4:9 5:4439 6:1 7:5 8:1 9:3 10:2 11:1 12:1 13:33 14:1 15:2 16:1 17:4 18:2 19:2 20:2 21:1
1 2:12 3:2 4:3 5:1107 6:1 7:3 8:2 9:3 10:1 11:2 12:1 13:20 14:3 15:1 16:1 17:4 18:1 19:2 20:2 21:1
2 2:15 3:2 4:3 5:1444 6:5 7:2 8:4 9:3 10:1 11:1 12:2 13:23 14:3 15:2 16:1 17:3 18:2 19:1 20:2 21:1
2 2:48 3:1 5:12169 6:5 7:1 8:4 9:3 10:2 11:4 12:4 13:36 14:3 15:3 16:1 17:4 18:2 19:2 20:2 21:1
4 2:9 3:2 4:3 5:2753 6:2 7:5 8:3 9:3 10:2 11:4 12:3 13:35 14:3 15:2 16:1 17:3 18:2 19:2 20:2 21:1
3 2:4 3:2 5:1494 6:5 7:2 8:1 9:3 10:1 11:2 12:1 13:29 14:3 15:2 16:1 17:2 18:1 19:1 20:1 21:1
1 2:24 3:1 4:2 5:2828 6:3 7:3 8:4 9:3 10:1 11:4 12:1 13:22 14:2 15:2 16:1 17:3 18:2 19:2 20:2 21:1
1 2:24 3:1 4:2 5:2483 6:3 7:3 8:4 9:3 10:1 11:4 12:1 13:22 14:2 15:2 16:1 17:3 18:2 19:2 20:2 21:1
3 2:6 3:4 5:1299 6:1 7:3 8:1 9:3 10:1 11:1 12:1 13:74 14:3 15:2 16:3 17:1 18:1 19:1 20:1 21:1
2 2:9 3:2 5:1549 6:5 7:2 8:4 9:3 10:1 11:2 12:1 13:35 14:3 15:2 16:1 17:1 18:2 19:1 20:2 21:1
3 2:10 3:2 5:3949 6:1 7:2 8:1 9:3 10:3 11:1 12:2 13:37 14:3 15:2 16:1 17:2 18:1 19:1 20:2 21:1
4 2:10 3:2 4:1 5:2901 6:5 7:2 8:1 9:2 10:1 11:4 12:1 13:31 14:3 15:1 16:1 17:3 18:2 19:1 20:2 21:1
3 2:6 3:2 5:709 6:4 7:2 8:2 9:4 10:1 11:2 12:1 13:27 14:3 15:2 16:1 17:1 18:2 19:1 20:1 21:1
1 2:47 3:2 5:10722 6:1 7:2 8:1 9:2 10:1 11:1 12:1 13:35 14:3 15:2 16:1 17:2 18:2 19:2 20:2 21:1
4 2:10 3:2 5:1287 6:5 7:5 8:4 9:3 10:2 11:2 12:2 13:45 14:3 15:2 16:1 17:2 18:2 19:1 20:1 21:1
1 2:18 3:1 4:3 5:1940 6:1 7:2 8:3 9:3 10:2 11:4 12:4 13:36 14:1 15:3 16:1 17:4 18:2 19:2 20:2 21:1
3 2:30 3:4 4:3 5:3656 6:5 7:5 8:4 9:3 10:1 11:4 12:2 13:49 14:2 15:2 16:2 17:2 18:2 19:1 20:2 21:1
4 2:24 3:3 4:1 5:4679 6:1 7:4 8:3 9:3 10:1 11:3 12:3 13:35 14:3 15:2 16:2 17:2 18:2 19:2 20:2 21:1
4 2:27 3:3 4:1 5:8613 6:4 7:3 8:2 9:3 10:1 11:2 12:3 13:27 14:3 15:2 16:2 17:3 18:2 19:1 20:2 21:1
1 2:18 3:2 4:2 5:2659 6:4 7:3 8:4 9:3 10:1 11:2 12:3 13:28 14:3 15:2 16:1 17:3 18:2 19:1 20:2 21:1
4 2:24 3:4 4:3 5:1516 6:4 7:3 8:4 9:2 10:1 11:1 12:1 13:43 14:3 15:2 16:2 17:2 18:2 19:1 20:2 21:1
1 2:18 3:2 5:4380 6:2 7:3 8:3 9:3 10:1 11:4 12:3 13:35 14:3 15:2 16:1 17:2 18:1 19:2 20:2 21:1
4 2:14 3:3 5:802 6:1 7:3 8:4 9:3 10:1 11:2 12:3 13:27 14:3 15:2 16:2 17:2 18:2 19:1 20:2 21:1
4 2:21 3:2 4:9 5:1572 6:4 7:5 8:4 9:2 10:1 11:4 12:1 13:36 14:1 15:2 16:1 17:2 18:2 19:1 20:2 21:1
2 2:48 3:1 4:9 5:3566 6:2 7:4 8:4 9:3 10:1 11:2 12:3 13:30 14:3 15:2 16:1 17:3 18:2 19:1 20:2 21:1
4 2:24 3:2 4:3 5:1278 6:1 7:5 8:4 9:3 10:1 11:1 12:1 13:36 14:3 15:2 16:1 17:4 18:2 19:2 20:2 21:1
4 2:6 4:3 5:426 6:1 7:5 8:4 9:4 10:1 11:4 12:3 13:39 14:3 15:2 16:1 17:2 18:2 19:1 20:2 21:1
4 2:39 3:2 4:1 5:8588 6:2 7:5 8:4 9:3 10:1 11:2 12:3 13:45 14:3 15:2 16:1 17:4 18:2 19:2 20:2 21:1
1 2:30 3:2 4:1 5:3857 6:1 7:3 8:4 9:1 10:1 11:4 12:2 13:40 14:3 15:2 16:1 17:4 18:2 19:2 20:2 21:1
2 2:12 3:2 5:685 6:1 7:4 8:2 9:4 10:1 11:3 12:3 13:25 14:1 15:2 16:1 17:2 18:2 19:1 20:2
1 2:24 3:2 4:3 5:1603 6:1 7:5 8:4 9:2 10:1 11:4 12:3 13:55 14:3 15:2 16:1 17:3 18:2 19:1 20:2 21:1
4 2:21 3:2 4:2 5:2241 6:1 7:5 8:4 9:3 10:1 11:2 12:1 13:50 14:3 15:2 16:2 17:3 18:2 19:1 20:2 21:1
1 2:24 3:2 4:3 5:2384 6:1 7:5 8:4 9:3 10:1 11:4 12:1 13:64 14:1 15:1 16:1 17:2 18:2 19:1 20:2 21:1
4 2:4 3:2 4:2 5:601 6:1 7:2 8:1 9:2 10:1 11:3 12:1 13:23 14:3 15:1 16:1 17:2 18:1 19:1 20:2 21:1
4 2:39 3:2 4:1 5:2569 6:3 7:3 8:4 9:3 10:1 11:4 12:3 13:24 14:3 15:2 16:1 17:3 18:2 19:1 20:2 21:1
4 2:15 3:4 4:3 5:1316 6:3 7:3 8:2 9:4 10:1 11:2 12:2 13:47 14:3 15:2 16:2 17:2 18:2 19:1 20:2 21:1
4 2:60 3:2 5:10366 6:1 7:5 8:2 9:3 10:1 11:4 12:2 13:42 14:3 15:2 16:1 17:4 18:2 19:2 20:2 21:1
4 2:18 3:2 4:9 5:1568 6:2 7:3 8:3 9:2 10:1 11:4 12:2 13:24 14:3 15:1 16:1 17:2 18:2 19:1 20:2 21:1
4 2:18 3:4 4:3 5:629 6:3 7:5 8:4 9:3 10:1 11:3 12:2 13:32 14:1 15:2 16:2 17:4 18:2 19:2 20:2 21:1
4 2:6 3:1 4:3 5:1750 6:3 7:5 8:2 9:3 10:1 11:4 12:2 13:45 14:1 15:2 16:1 17:2 18:1 19:1 20:2 21:1
4 2:24 3:2 4:1 5:3488 6:2 7:4 8:3 9:2 10:1 11:4 12:3 13:23 14:3 15:2 16:1 17:3 18:2 19:1 20:2 21:1
4 2:18 3:4 4:3 5:1800 6:1 7:3 8:4 9:3 10:1 11:2 12:3 13:24 14:3 15:2 16:2 17:3 18:2 19:1 20:2 21:1
4 2:24 3:3 4:2 5:4151 6:2 7:3 8:2 9:3 10:1 11:3 12:2 13:35 14:3 15:2 16:2 17:3 18:2 19:1 20:2 21:1
2 2:15 3:2 4:5 5:2631 6:2 7:3 8:3 9:2 10:1 11:2 12:1 13:25 14:3 15:2 16:1 17:2 18:2 19:1 20:2 21:1
4 2:21 3:2 4:1 5:5248 6:5 7:3 8:1 9:3 10:1 11:3 12:3 13:26 14:3 15:2 16:1 17:3 18:2 19:1 20:2 21:1
2 2:18 3:3 5:2899 6:5 7:5 8:4 9:3 10:1 11:4 12:3 13:43 14:3 15:2 16:1 17:3 18:1 19:1 20:2 21:1
2 2:18 3:3 4:5 5:6204 6:1 7:3 8:2 9:3 10:1 11:4 12:1 13:44 14:3 15:2 16:1 17:2 18:1 19:2 20:2 21:1
4 2:12 3:2 4:3 5:804 6:1 7:5 8:4 9:3 10:1 11:4 12:3 13:38 14:3 15:2 16:1 17:3 18:2 19:1 20:2 21:1
4 2:36 3:2 4:3 5:3595 6:1 7:5 8:4 9:3 10:1 11:2 12:3 13:28 14:3 15:2 16:1 17:3 18:2 19:1 20:2 21:1
4 2:36 3:4 4:1 5:5711 6:4 7:5 8:4 9:3 10:1 11:2 12:3 13:38 14:3 15:2 16:2 17:4 18:2 19:2 20:2 21:1
3 2:15 3:2 4:9 5:2687 6:1 7:4 8:2 9:3 10:1 11:4 12:2 13:26 14:3 15:1 16:1 17:3 18:2 19:2 20:2 21:1
1 2:15 3:3 4:2 5:3643 6:1 7:5 8:1 9:2 10:1 11:4 12:2 13:27 14:3 15:2 16:2 17:2 18:2 19:1 20:2 21:1
4 2:10 3:4 4:2 5:2146 6:1 7:2 8:1 9:2 10:1 11:3 12:1 13:23 14:3 15:1 16:2 17:3 18:2 19:1 20:2 21:1
1 2:10 3:2 4:3 5:2315 6:1 7:5 8:3 9:3 10:1 11:4 12:1 13:52 14:3 15:2 16:1 17:2 18:2 19:1 20:2 21:1
4 2:5 3:2 4:9 5:3448 6:1 7:4 8:1 9:3 10:1 11:4 12:1 13:74 14:3 15:2 16:1 17:2 18:2 19:1 20:2 21:1
4 2:15 3:2 4:2 5:2708 6:1 7:2 8:2 9:3 10:1 11:3 12:2 13:27 14:1 15:2 16:2 17:2 18:2 19:1 20:2 21:1
4 2:11 3:4 5:1393 6:1 7:2 8:4 9:2 10:1 11:4 12:3 13:35 14:3 15:2 16:2 17:4 18:2 19:1 20:2 21:1
3 2:10 3:2 4:2 5:1275 6:1 7:2 8:4 9:2 10:1 11:2 12:2 13:23 14:3 15:2 16:1 17:3 18:2 19:1 20:2 21:1
4 2:9 3:2 4:2 5:1313 6:1 7:5 8:1 9:3 10:1 11:4 12:3 13:20 14:3 15:2 16:1 17:3 18:2 19:1 20:2 21:1
4 2:12 3:2 4:3 5:1493 6:1 7:2 8:4 9:2 10:1 11:3 12:3 13:34 14:3 15:2 16:1 17:3 18:1 19:1 20:2 21:1
4 2:22 3:2 4:3 5:2675 6:3 7:5 8:3 9:3 10:1 11:4 12:3 13:40 14:3 15:2 16:1 17:3 18:2 19:1 20:2 21:1
2 2:9 3:2 4:3 5:2118 6:1 7:3 8:2 9:3 10:1 11:2 12:1 13:37 14:3 15:2 16:1 17:2 18:1 19:1 20:2 21:1
4 2:36 3:2 5:909 6:3 7:5 8:4 9:3 10:1 11:4 12:2 13:36 14:3 15:2 16:1 17:3 18:2 19:1 20:2 21:1
4 2:12 3:4 4:2 5:1258 6:1 7:2 8:2 9:2 10:1 11:4 12:2 13:22 14:3 15:1 16:2 17:2 18:2 19:1 20:2 21:1
4 2:15 3:1 4:3 5:1569 6:2 7:5 8:4 9:3 10:1 11:4 12:3 13:34 14:1 15:2 16:1 17:2 18:1 19:1 20:2 21:1
4 2:6 3:2 4:1 5:1236 6:3 7:3 8:2 9:3 10:1 11:4 12:2 13:50 14:3 15:1 16:1 17:3 18:2 19:1 20:2 21:1
4 2:36 3:3 4:2 5:7678 6:3 7:4 8:2 9:2 10:1 11:4 12:3 13:40 14:3 15:2 16:2 17:3 18:2 19:2 20:2 21:1
4 2:6 3:2 4:5 5:660 6:3 7:4 8:2 9:4 10:1 11:4 12:1 13:23 14:3 15:1 16:1 17:2 18:2 19:1 20:2 21:1
4 2:24 3:2 4:2 5:2835 6:3 7:5 8:3 9:3 10:1 11:4 12:2 13:53 14:3 15:2 16:1 17:3 18:2 19:1 20:2 21:1
4 2:24 3:2 4:1 5:2670 6:1 7:5 8:4 9:3 10:1 11:4 12:3 13:35 14:3 15:2 16:1 17:4 18:2 19:2 20:2 21:1
4 2:12 3:1 4:8 5:3447 6:3 7:3 8:4 9:2 10:1 11:3 12:1 13:35 14:3 15:2 16:1 17:2 18:1 19:1 20:2 21:1
4 2:15 3:2 4:3 5:3568 6:1 7:5 8:4 9:2 10:1 11:2 12:3 13:54 14:1 15:1 16:1 17:4 18:2 19:2 20:2 21:1
2 2:21 3:4 4:9 5:3652 6:1 7:4 8:2 9:3 10:1 11:3 12:2 13:27 14:3 15:2 16:2 17:3 18:2 19:1 20:2 21:1
1 2:24 3:2 4:3 5:3660 6:1 7:3 8:2 9:2 10:1 11:4 12:3 13:28 14:3 15:2 16:1 17:3 18:2 19:1 20:2 21:1
3 2:9 3:2 4:3 5:1126 6:2 7:5 8:2 9:1 10:1 11:4 12:1 13:49 14:3 15:2 16:1 17:3 18:2 19:1 20:2 21:1
3 2:6 3:3 4:3 5:683 6:1 7:2 8:2 9:2 10:1 11:1 12:2 13:29 14:1 15:2 16:1 17:3 18:2 19:1 20:2 21:1
3 2:12 3:2 4:2 5:2251 6:1 7:3 8:1 9:2 10:1 11:2 12:3 13:46 14:3 15:2 16:1 17:2 18:2 19:1 20:2 21:1
4 2:12 3:2 4:1 5:4675 6:5 7:2 8:1 9:2 10:1 11:4 12:3 13:20 14:3 15:1 16:1 17:3 18:2 19:1 20:2 21:1
2 2:21 3:3 5:2353 6:1 7:3 8:1 9:1 10:1 11:4 12:2 13:47 14:3 15:2 16:2 17:3 18:2 19:1 20:2 21:1
1 2:21 3:2 4:3 5:3357 6:4 7:2 8:4 9:2 10:1 11:2 12:3 13:29 14:1 15:2 16:1 17:3 18:2 19:1 20:2 21:1
4 2:6 3:2 5:672 6:1 7:1 8:1 9:2 10:1 11:4 12:1 13:54 14:3 15:2 16:1 17:1 18:2 19:2 20:2 21:1
1 2:6 3:4 4:3 5:338 6:3 7:5 8:4 9:3 10:1 11:4 12:3 13:52 14:3 15:2 16:2 17:3 18:2 19:1 20:2 21:1
4 2:9 3:2 4:3 5:2697 6:1 7:3 8:1 9:3 10:1 11:2 12:1 13:32 14:3 15:2 16:1 17:3 18:1 19:1 20:2 21:1
4 2:9 3:2 5:2507 6:3 7:5 8:2 9:3 10:1 11:4 12:4 13:51 14:3 15:3 16:1 17:2 18:2 19:1 20:2 21:1
4 2:15 3:3 4:3 5:1478 6:1 7:3 8:4 9:4 10:1 11:3 12:1 13:33 14:1 15:2 16:2 17:3 18:2 19:1 20:2 21:1
4 2:12 3:4 4:6 5:3565 6:5 7:2 8:2 9:3 10:1 11:1 12:2 13:37 14:3 15:2 16:2 17:2 18:1 19:1 20:2 21:1
4 2:15 3:2 4:2 5:2221 6:3 7:3 8:2 9:2 10:1 11:4 12:3 13:20 14:3 15:1 16:1 17:3 18:2 19:1 20:2 21:1
4 2:6 3:4 4:3 5:1898 6:5 7:3 8:1 9:3 10:1 11:2 12:1 13:34 14:3 15:2 16:2 17:2 18:1 19:1 20:2 21:1
2 2:6 3:3 4:9 5:1449 6:2 7:5 8:1 9:1 10:1 11:2 12:3 13:31 14:1 15:2 16:2 17:3 18:1 19:1 20:2 21:1
4 2:15 3:3 4:2 5:960 6:4 7:4 8:3 9:2 10:1 11:2 12:2 13:30 14:3 15:2 16:2 17:3 18:2 19:1 20:2 21:1
4 2:36 3:2 4:1 5:8133 6:1 7:3 8:1 9:2 10:1 11:2 12:2 13:30 14:1 15:2 16:1 17:3 18:2 19:1 20:2 21:1
4 2:9 3:2 4:2 5:2301 6:2 7:2 8:2 9:2 10:1 11:4 12:2 13:22 14:3 15:1 16:1 17:3 18:2 19:1 20:2 21:1
4 2:6 3:3 4:9 5:1743 6:2 7:3 8:1 9:3 10:1 11:2 12:1 13:34 14:3 15:2 16:2 17:2 18:2 19:1 20:2 21:1
2 2:12 3:2 4:2 5:983 6:4 7:2 8:1 9:2 10:1 11:4 12:1 13:19 14:3 15:1 16:1 17:2 18:2 19:1 20:2 21:1
4 2:18 3:3 4:3 5:2320 6:1 7:1 8:2 9:4 10:1 11:3 12:1 13:34 14:3 15:2 16:2 17:3 18:2 19:1 20:2 21:1
1 2:12 3:1 4:8 5:339 6:1 7:5 8:4 9:4 10:1 11:1 12:3 13:45 14:1 15:2 16:1 17:2 18:2 19:1 20:2 21:1
3 2:24 3:2 4:3 5:5152 6:1 7:4 8:4 9:3 10:1 11:2 12:3 13:25 14:1 15:2 16:1 17:3 18:2 19:1 20:2 21:1
3 2:24 3:2 4:2 5:3749 6:1 7:2 8:2 9:2 10:1 11:4 12:3 13:26 14:3 15:2 16:1 17:3 18:2 19:1 20:2 21:1
4 2:9 3:4 4:3 5:3074 6:5 7:3 8:1 9:3 10:1 11:2 12:1 13:33 14:3 15:2 16:2 17:3 18:1 19:1 20:2 21:1
3 2:9 3:2 4:3 5:745 6:1 7:3 8:3 9:2 10:1 11:2 12:1 13:28 14:3 15:2 16:1 17:2 18:2 19:1 20:2
4 2:24 3:2 5:1469 6:2 7:5 8:4 9:4 10:1 11:4 12:1 13:41 14:3 15:1 16:1 17:2 18:2 19:1 20:2 21:1
1 2:6 3:2 4:2 5:1374 6:1 7:3 8:1 9:3 10:1 11:2 12:1 13:36 14:1 15:2 16:1 17:2 18:2 19:2 20:2 21:1
4 2:6 3:1 5:783 6:5 7:3 8:1 9:3 10:3 11:2 12:1 13:26 14:2 15:2 16:1 17:2 18:1 19:1 20:2 21:1
1 2:21 3:2 4:3 5:2606 6:1 7:2 8:4 9:2 10:1 11:4 12:2 13:28 14:3 15:1 16:1 17:4 18:2 19:2 20:2 21:1
4 2:54 4:1 5:9436 6:5 7:3 8:2 9:3 10:1 11:2 12:2 13:39 14:3 15:2 16:1 17:2 18:1 19:1 20:2 21:1
4 2:12 3:4 4:3 5:930 6:5 7:5 8:4 9:3 10:1 11:4 12:1 13:65 14:3 15:2 16:4 17:3 18:2 19:1 20:2 21:1
4 2:48 3:4 4:1 5:2751 6:5 7:5 8:4 9:3 10:1 11:3 12:3 13:38 14:3 15:2 16:2 17:3 18:1 19:2 20:2 21:1
4 2:6 3:4 5:250 6:4 7:3 8:2 9:2 10:1 11:2 12:1 13:41 14:1 15:2 16:2 17:2 18:2 19:1 20:2 21:1
2 2:24 3:2 5:1201 6:1 7:2 8:4 9:3 10:1 11:1 12:2 13:26 14:3 15:2 16:1 17:3 18:2 19:1 20:2 21:1
1 2:6 3:2 5:662 6:1 7:2 8:3 9:3 10:1 11:4 12:1 13:41 14:3 15:2 16:1 17:2 18:1 19:2 20:2 21:1
4 2:15 3:2 4:1 5:1300 6:5 7:5 8:4 9:3 10:1 11:4 12:4 13:45 14:1 15:3 16:1 17:3 18:1 19:1 20:2 21:1
4 2:24 3:1 4:9 5:1559 6:1 7:4 8:4 9:3 10:1 11:4 12:3 13:40 14:1 15:2 16:1 17:3 18:2 19:2 20:2 21:1
3 2:12 3:2 4:3 5:3016 6:1 7:3 8:3 9:4 10:1 11:1 12:3 13:24 14:3 15:2 16:1 17:3 18:2 19:1 20:2 21:1
4 2:15 3:4 4:3 5:1360 6:1 7:3 8:4 9:3 10:1 11:2 12:2 13:31 14:3 15:2 16:2 17:3 18:2 19:1 20:2 21:1
4 2:6 5:1204 6:2 7:3 8:4 9:3 10:1 11:1 12:4 13:35 14:1 15:1 16:1 17:3 18:2 19:1 20:1 21:1
4 2:10 3:2 5:1597 6:3 7:3 8:3 9:3 10:1 11:2 12:4 13:40 14:3 15:1 16:1 17:2 18:1 19:1 20:1 21:1
4 2:12 3:2 4:3 5:2073 6:2 7:3 8:4 9:2 10:2 11:2 12:1 13:28 14:3 15:2 16:1 17:3 18:2 19:1 20:2 21:1
4 2:11 3:2 4:9 5:2142 6:4 7:5 8:1 9:1 10:1 11:2 12:1 13:28 14:3 15:2 16:1 17:3 18:2 19:2 20:2 21:1
1 2:10 3:4 4:2 5:2132 6:5 7:2 8:2 9:2 10:2 11:3 12:1 13:27 14:3 15:1 16:2 17:3 18:2 19:1 20:1 21:1
4 2:10 3:2 5:1546 6:1 7:3 8:3 9:3 10:1 11:2 12:1 13:31 14:3 15:2 16:1 17:2 18:1 19:1 20:1 21:1
4 2:24 3:4 5:1287 6:4 7:5 8:4 9:2 10:1 11:4 12:1 13:37 14:3 15:2 16:2 17:3 18:2 19:2 20:2 21:1
4 2:10 3:2 5:1418 6:2 7:3 8:3 9:3 10:1 11:2 12:1 13:35 14:3 15:1 16:1 17:2 18:2 19:1 20:1 21:1
3 2:6 3:4 5:1343 6:1 7:5 8:1 9:3 10:1 11:4 12:1 13:46 14:3 15:2 16:2 17:3 18:1 19:1 20:1 21:1
4 2:18 3:2 5:2662 6:5 7:4 8:4 9:3 10:1 11:3 12:2 13:32 14:3 15:2 16:1 17:3 18:2 19:1 20:1 21:1
4 2:18 3:4 4:3 5:6070 6:1 7:5 8:3 9:3 10:1 11:4 12:3 13:33 14:3 15:2 16:2 17:3 18:2 19:2 20:2 21:1
4 2:24 3:4 4:6 5:1927 6:5 7:3 8:3 9:2 10:1 11:2 12:3 13:33 14:3 15:2 16:2 17:3 18:2 19:2 20:2 21:1
4 2:18 3:4 4:3 5:2404 6:1 7:3 8:2 9:2 10:1 11:2 12:3 13:26 14:3 15:2 16:2 17:3 18:2 19:1 20:2 21:1
4 2:6 3:4 4:3 5:1554 6:1 7:4 8:1 9:2 10:1 11:2 12:3 13:24 14:3 15:1 16:2 17:3 18:2 19:2 20:2 21:1
4 2:22 3:2 5:1283 6:5 7:4 8:4 9:2 10:1 11:4 12:2 13:25 14:3 15:1 16:1 17:3 18:2 19:1 20:2 21:1
4 2:24 3:3 5:717 6:5 7:5 8:4 9:4 10:1 11:4 12:3 13:54 14:3 15:2 16:2 17:3 18:2 19:2 20:2 21:1
1 2:24 3:2 4:2 5:1747 6:1 7:2 8:4 9:3 10:2 11:1 12:2 13:24 14:3 15:2 16:1 17:2 18:2 19:1 20:1 21:1
1 2:9 3:4 4:5 5:1288 6:2 7:5 8:3 9:3 10:3 11:4 12:1 13:48 14:3 15:2 16:2 17:3 18:1 19:1 20:1 21:1
1 2:10 3:4 5:1038 6:1 7:4 8:4 9:3 10:2 11:3 12:2 13:49 14:3 15:2 16:2 17:3 18:2 19:2 20:2 21:1
4 2:10 3:2 4:1 5:2848 6:2 7:3 8:1 9:3 10:2 11:2 12:1 13:32 14:3 15:2 16:1 17:3 18:1 19:1 20:2 21:1
4 2:12 3:2 4:1 5:1413 6:4 7:4 8:3 9:3 10:1 11:2 12:2 13:55 14:3 15:2 16:1 17:3 18:2 19:1 20:1 21:1
4 2:30 3:4 4:3 5:3077 6:5 7:5 8:3 9:3 10:1 11:2 12:3 13:40 14:3 15:2 16:2 17:3 18:1 19:2 20:2 21:1
1 2:24 3:1 4:1 5:3632 6:1 7:3 8:1 9:2 10:3 11:4 12:3 13:22 14:1 15:1 16:1 17:3 18:2 19:1 20:1 21:1
